departamento_codigo,departamento_nombre,municipio_codigo,municipio_nombre,centro_poblado_codigo,centro_poblado_nombre,tipo
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109105,PITAL,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109106,SAGRADA FAMILIA,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109107,SAN ANTONIO,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109108,SAN ANTOÑITO (YURUMANGUI),CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109109,SAN ISIDRO (CAJAMBRE),CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109110,SANTA MARÍA,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109111,SECADERO,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109112,UMANE,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109113,VILLA ESTELA,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109114,CALLE LARGA - RIO MAYORQUIN,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109115,ALTO ZARAGOZA,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109116,BARRIO BUENOS AIRES,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109117,BETANIA,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109118,BRISAS,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109119,EL CREDO,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109120,EL EDEN,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109121,EL PALITO,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109122,JUAQUINCITO,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109123,LA BOCANA (VISTA HERMOSA),CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109124,LA CAUCANA,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109125,LA LAGUNA,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109126,PLAYA LARGA,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109127,SAN ANTONIO 1,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109128,SAN ANTONIO 2,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109129,ZARAGOZA ALTO 1,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109130,ZARAGOZA PUENTE SAN MARTIN 1,CP
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109131,ZARAGOZA PUENTE SAN MARTIN 2,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111000,GUADALAJARA DE BUGA,CM
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111001,LA CAMPIÑA,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111002,EL PLACER,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111005,EL VINCULO,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111006,LA HABANA,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111007,LA MARÍA,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111012,QUEBRADASECA,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111014,ZANJÓN HONDO,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111016,EL PORVENIR,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111018,PUEBLO NUEVO,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111020,LA MAGDALENA,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111021,EL MANANTIAL,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111022,ALASKA,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111024,LA PALOMERA,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111025,LA UNIDAD,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111026,PUERTO BERTIN,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111027,SAN ANTONIO,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111029,GUADUALEJO,CP
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111030,LA GRANJITA,CP
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,76113000,BUGALAGRANDE,CM
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,76113001,CEILÁN,CP
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,76113004,EL OVERO (SECTOR POBLADO),CP
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,76113008,GALICIA,CP
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,76113010,MESTIZAL,CP
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,76113011,PAILA ARRIBA,CP
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,76113013,URÍBE URÍBE,CP
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,76113016,EL OVERO (SECTOR LA MARÍA),CP
76,VALLE DEL CAUCA,76122,CAICEDONIA,76122000,CAICEDONIA,CM
76,VALLE DEL CAUCA,76122,CAICEDONIA,76122006,SAMARIA,CP
76,VALLE DEL CAUCA,76122,CAICEDONIA,76122009,BARRAGÁN,CP
76,VALLE DEL CAUCA,76122,CAICEDONIA,76122010,LAS DELICIAS,CP
76,VALLE DEL CAUCA,76122,CAICEDONIA,76122011,VILLA AURES,CP
76,VALLE DEL CAUCA,76126,CALIMA,76126000,DARIÉN,CM
76,VALLE DEL CAUCA,76126,CALIMA,76126003,JIGUALES,CP
76,VALLE DEL CAUCA,76126,CALIMA,76126007,LA GAVIOTA,CP
76,VALLE DEL CAUCA,76126,CALIMA,76126013,PUENTE TIERRA,CP
76,VALLE DEL CAUCA,76126,CALIMA,76126018,LA PLAYA,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130000,CANDELARIA,CM
76,VALLE DEL CAUCA,76130,CANDELARIA,76130001,BUCHITOLO,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130002,EL ARENAL,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130003,EL CABUYAL,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130004,EL CARMELO,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130005,EL LAURO,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130006,EL TIPLE,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130007,JUANCHITO,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130008,VILLA GORGONA,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130009,LA REGINA,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130011,MADRE VIEJA,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130012,SAN JOAQUÍN,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130014,EL OTOÑO,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130015,EL GUALÍ,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130016,EL POBLADO CAMPESTRE,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130017,BRISAS DEL FRAILE,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130018,CANTALOMOTA,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130019,CAUCASECO,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130020,DOMINGO LARGO,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130021,LA ALBANIA,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130022,LA GLORIA,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130023,TRES TUSAS,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130027,EL SILENCIO,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130038,PATIO BONITO,CP
76,VALLE DEL CAUCA,76130,CANDELARIA,76130039,SAN ANDRESITO,CP
76,VALLE DEL CAUCA,76147,CARTAGO,76147000,CARTAGO,CM
76,VALLE DEL CAUCA,76147,CARTAGO,76147005,MODÍN,CP
76,VALLE DEL CAUCA,76147,CARTAGO,76147006,PIEDRA DE MOLER,CP
76,VALLE DEL CAUCA,76147,CARTAGO,76147012,GUANABANO,CP
76,VALLE DEL CAUCA,76147,CARTAGO,76147013,GUAYABITO,CP
76,VALLE DEL CAUCA,76147,CARTAGO,76147014,ZANJÓN CAUCA,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233000,DAGUA,CM
76,VALLE DEL CAUCA,76233,DAGUA,76233001,ATUNCELA,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233002,BORRERO AYERBE,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233004,CISNEROS,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233005,EL CARMEN,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233007,EL LIMONAR,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233008,EL NARANJO,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233009,EL PALMAR,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233010,EL PIÑAL,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233011,EL QUEREMAL,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233012,EL SALADO,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233017,LOBO GUERRERO,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233019,SAN BERNARDO,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233020,SAN VICENTE,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233021,SANTA MARÍA,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233023,TOCOTÁ,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233025,ZABALETAS,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233027,JUNTAS,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233033,PUEBLO NUEVO,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233035,EL CHILCAL,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233036,KILÓMETRO 26,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233039,LA VIRGEN,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233041,LAS CAMELIAS,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233044,VERGEL,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233045,EL GALPÓN,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233046,EL RODEO,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233047,KATANGA,CP
76,VALLE DEL CAUCA,76233,DAGUA,76233048,EL CEDRO,CP
76,VALLE DEL CAUCA,76243,EL ÁGUILA,76243000,EL ÁGUILA,CM
76,VALLE DEL CAUCA,76243,EL ÁGUILA,76243002,LA ESPARTA,CP
76,VALLE DEL CAUCA,76243,EL ÁGUILA,76243005,LA MARÍA - QUEBRADAGRANDE,CP
76,VALLE DEL CAUCA,76243,EL ÁGUILA,76243006,SAN JOSÉ,CP
76,VALLE DEL CAUCA,76243,EL ÁGUILA,76243008,CAÑAVERAL - VILLANUEVA,CP
76,VALLE DEL CAUCA,76243,EL ÁGUILA,76243030,LA QUIEBRA DE SAN PABLO,CP
76,VALLE DEL CAUCA,76243,EL ÁGUILA,76243031,EL GUAYABO,CP
76,VALLE DEL CAUCA,76246,EL CAIRO,76246000,EL CAIRO,CM
76,VALLE DEL CAUCA,76246,EL CAIRO,76246001,ALBÁN,CP
76,VALLE DEL CAUCA,76248,EL CERRITO,76248000,EL CERRITO,CM
76,VALLE DEL CAUCA,76248,EL CERRITO,76248003,EL CASTILLO,CP
76,VALLE DEL CAUCA,76248,EL CERRITO,76248005,EL PLACER,CP
76,VALLE DEL CAUCA,76248,EL CERRITO,76248006,EL POMO,CP
76,VALLE DEL CAUCA,76248,EL CERRITO,76248008,SAN ANTONIO,CP
76,VALLE DEL CAUCA,76248,EL CERRITO,76248009,SANTA ELENA,CP
76,VALLE DEL CAUCA,76248,EL CERRITO,76248010,SANTA LUISA,CP
76,VALLE DEL CAUCA,76248,EL CERRITO,76248011,TENERIFE,CP
76,VALLE DEL CAUCA,76248,EL CERRITO,76248014,CAMPOALEGRE,CP
76,VALLE DEL CAUCA,76248,EL CERRITO,76248018,LA HONDA,CP
76,VALLE DEL CAUCA,76250,EL DOVIO,76250000,EL DOVIO,CM
76,VALLE DEL CAUCA,76250,EL DOVIO,76250003,BITACO,CP
76,VALLE DEL CAUCA,76250,EL DOVIO,76250005,LA CABAÑA,CP
76,VALLE DEL CAUCA,76250,EL DOVIO,76250007,LITUANIA,CP
76,VALLE DEL CAUCA,76250,EL DOVIO,76250012,PLAYA RICA,CP
76,VALLE DEL CAUCA,76250,EL DOVIO,76250013,LA PRADERA,CP
76,VALLE DEL CAUCA,76250,EL DOVIO,76250015,MATECAÑA,CP
76,VALLE DEL CAUCA,76275,FLORIDA,76275000,FLORIDA,CM
76,VALLE DEL CAUCA,76275,FLORIDA,76275004,CHOCOCITO,CP
76,VALLE DEL CAUCA,76275,FLORIDA,76275006,LA DIANA,CP
76,VALLE DEL CAUCA,76275,FLORIDA,76275010,REMOLINO,CP
76,VALLE DEL CAUCA,76275,FLORIDA,76275011,SAN ANTONIO DE LOS CABALLEROS,CP
76,VALLE DEL CAUCA,76275,FLORIDA,76275012,SAN FRANCISCO (EL LLANITO),CP
76,VALLE DEL CAUCA,76275,FLORIDA,76275014,TARRAGONA,CP
76,VALLE DEL CAUCA,76275,FLORIDA,76275015,EL PEDREGAL,CP
76,VALLE DEL CAUCA,76275,FLORIDA,76275019,LAS GUACAS,CP
76,VALLE DEL CAUCA,76275,FLORIDA,76275021,LOS CALEÑOS,CP
76,VALLE DEL CAUCA,76275,FLORIDA,76275024,EL INGENIO,CP
76,VALLE DEL CAUCA,76275,FLORIDA,76275025,EL TAMBORAL,CP
76,VALLE DEL CAUCA,76275,FLORIDA,76275028,SIMÓN BOLÍVAR,CP
76,VALLE DEL CAUCA,76306,GINEBRA,76306000,GINEBRA,CM
76,VALLE DEL CAUCA,76306,GINEBRA,76306001,COSTA RICA,CP
76,VALLE DEL CAUCA,76306,GINEBRA,76306002,LA FLORESTA,CP
76,VALLE DEL CAUCA,76306,GINEBRA,76306005,SABALETAS,CP
76,VALLE DEL CAUCA,76306,GINEBRA,76306008,VILLA VANEGAS,CP
76,VALLE DEL CAUCA,76318,GUACARÍ,76318000,GUACARÍ,CM
76,VALLE DEL CAUCA,76318,GUACARÍ,76318003,GUABAS,CP
76,VALLE DEL CAUCA,76318,GUACARÍ,76318004,GUABITAS,CP
76,VALLE DEL CAUCA,76318,GUACARÍ,76318006,PICHICHÍ,CP
76,VALLE DEL CAUCA,76318,GUACARÍ,76318007,SANTA ROSA DE TAPIAS,CP
76,VALLE DEL CAUCA,76318,GUACARÍ,76318008,SONSO,CP
76,VALLE DEL CAUCA,76318,GUACARÍ,76318009,ALTO DE GUACAS,CP
76,VALLE DEL CAUCA,76318,GUACARÍ,76318010,PUENTE ROJO,CP
76,VALLE DEL CAUCA,76318,GUACARÍ,76318011,CANANGUÁ,CP
76,VALLE DEL CAUCA,76318,GUACARÍ,76318012,EL PLACER,CP
76,VALLE DEL CAUCA,76318,GUACARÍ,76318013,EL TRIUNFO,CP
76,VALLE DEL CAUCA,76318,GUACARÍ,76318014,GUACAS,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364000,JAMUNDÍ,CM
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364001,AMPUDIA,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364002,BOCAS DEL PALO,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364003,GUACHINTE,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364004,LA LIBERIA,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364005,PASO DE LA BOLSA,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364006,POTRERITO,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364008,PUENTE VÉLEZ,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364009,QUINAMAYO,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364010,ROBLES,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364011,SAN ANTONIO,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364012,SAN VICENTE,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364013,TIMBA,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364014,VILLA COLOMBIA,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364015,VILLAPAZ,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364016,LA ESTRELLA,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364018,LA MESETA,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364019,LA VENTURA,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364021,SAN ISIDRO,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364022,EL GUAVAL,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364023,EL TRIUNFO,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364024,CASCARILLAL,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364026,GATO DE MONTE,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364032,PUEBLO NUEVO,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364035,LA CÁRCEL,CP
76,VALLE DEL CAUCA,76364,JAMUNDÍ,76364036,CONDOMINIO,CP
76,VALLE DEL CAUCA,76377,LA CUMBRE,76377000,LA CUMBRE,CM
76,VALLE DEL CAUCA,76377,LA CUMBRE,76377001,BITACO,CP
76,VALLE DEL CAUCA,76377,LA CUMBRE,76377002,LA MARÍA,CP
76,VALLE DEL CAUCA,76377,LA CUMBRE,76377003,LOMITAS,CP
76,VALLE DEL CAUCA,76377,LA CUMBRE,76377004,PAVAS,CP
76,VALLE DEL CAUCA,76377,LA CUMBRE,76377005,PUENTE PALO,CP
76,VALLE DEL CAUCA,76377,LA CUMBRE,76377008,ARBOLEDAS,CP
76,VALLE DEL CAUCA,76377,LA CUMBRE,76377009,JIGUALES,CP
76,VALLE DEL CAUCA,76377,LA CUMBRE,76377010,PAVITAS,CP
76,VALLE DEL CAUCA,76377,LA CUMBRE,76377011,TRES ESQUINAS,CP
76,VALLE DEL CAUCA,76377,LA CUMBRE,76377012,LA VENTURA,CP
76,VALLE DEL CAUCA,76400,LA UNIÓN,76400000,LA UNIÓN,CM
76,VALLE DEL CAUCA,76400,LA UNIÓN,76400005,QUEBRADA GRANDE,CP
76,VALLE DEL CAUCA,76400,LA UNIÓN,76400006,SAN LUIS,CP
76,VALLE DEL CAUCA,76400,LA UNIÓN,76400008,SABANAZO,CP
76,VALLE DEL CAUCA,76400,LA UNIÓN,76400009,CAMPO ALEGRE,CP
76,VALLE DEL CAUCA,76400,LA UNIÓN,76400010,EL GUASIMO,CP
76,VALLE DEL CAUCA,76400,LA UNIÓN,76400011,EL LUCERO,CP
76,VALLE DEL CAUCA,76400,LA UNIÓN,76400012,LA CAMPESINA,CP
76,VALLE DEL CAUCA,76400,LA UNIÓN,76400013,PÁJARO DE ORO,CP
76,VALLE DEL CAUCA,76403,LA VICTORIA,76403000,LA VICTORIA,CM
76,VALLE DEL CAUCA,76403,LA VICTORIA,76403003,HOLGUÍN,CP
76,VALLE DEL CAUCA,76403,LA VICTORIA,76403004,MIRAVALLES,CP
76,VALLE DEL CAUCA,76403,LA VICTORIA,76403005,RIVERALTA,CP
76,VALLE DEL CAUCA,76403,LA VICTORIA,76403006,SAN JOSÉ,CP
76,VALLE DEL CAUCA,76403,LA VICTORIA,76403007,SAN PEDRO,CP
76,VALLE DEL CAUCA,76403,LA VICTORIA,76403009,TAGUALES,CP
76,VALLE DEL CAUCA,76497,OBANDO,76497000,OBANDO,CM
76,VALLE DEL CAUCA,76497,OBANDO,76497001,CRUCES,CP
76,VALLE DEL CAUCA,76497,OBANDO,76497002,EL CHUZO,CP
76,VALLE DEL CAUCA,76497,OBANDO,76497003,JUAN DÍAZ,CP
76,VALLE DEL CAUCA,76497,OBANDO,76497005,PUERTO MOLINA,CP
76,VALLE DEL CAUCA,76497,OBANDO,76497006,PUERTO SAMARIA,CP
76,VALLE DEL CAUCA,76497,OBANDO,76497007,SAN ISIDRO,CP
76,VALLE DEL CAUCA,76497,OBANDO,76497008,VILLA RODAS,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520000,PALMIRA,CM
76,VALLE DEL CAUCA,76520,PALMIRA,76520001,AGUACLARA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520002,AMAIME,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520004,BARRANCAS,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520005,BOLO ALIZAL,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520006,BOLO LA ITALIA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520007,BOLO SAN ISIDRO,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520008,BOYACÁ,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520009,CALUCE - PLAN DE VIVIENDA LOS GUAYABOS,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520010,CAUCASECO,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520011,COMBIA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520013,CHONTADURO,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520014,GUANABANAL,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520015,GUAYABAL,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520016,JUANCHITO,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520017,LA ACEQUIA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520018,LA HERRADURA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520019,LA QUISQUINA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520020,LA TORRE,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520022,MATAPALO,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520023,OBANDO,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520024,PALMASECA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520025,POTRERILLO,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520026,ROZO,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520027,TABLONES,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520028,TENJO,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520029,TIENDA NUEVA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520032,LA BUITRERA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520033,LA PAMPA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520035,LA BOLSA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520038,LA DOLORES,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520039,LA CASCADA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520041,BOLO BARRIO NUEVO,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520043,BOLOMADRE VIEJA,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520044,LA UNION,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520045,PILES,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520047,SAN ANTONIO DE LAS PALMAS,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520048,TRES TUSAS,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520049,BOLO ITALIA 1,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520050,BOLO ITALIA 2,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520051,CONDOMINIO CAMPESTRE LA GONZALEZ,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520052,LA BUITRERA 1,CP
76,VALLE DEL CAUCA,76520,PALMIRA,76520053,PUEBLO NUEVO,CP
76,VALLE DEL CAUCA,76563,PRADERA,76563000,PRADERA,CM
76,VALLE DEL CAUCA,76563,PRADERA,76563011,LA GRANJA,CP
76,VALLE DEL CAUCA,76563,PRADERA,76563013,LA TUPIA,CP
76,VALLE DEL CAUCA,76563,PRADERA,76563014,LOMITAS,CP
76,VALLE DEL CAUCA,76563,PRADERA,76563018,POTRERITO,CP
76,VALLE DEL CAUCA,76563,PRADERA,76563019,SAN ISIDRO,CP
76,VALLE DEL CAUCA,76563,PRADERA,76563024,EL RECREO,CP
76,VALLE DEL CAUCA,76563,PRADERA,76563025,LA FERIA,CP
76,VALLE DEL CAUCA,76563,PRADERA,76563028,LA CRUZ,CP
76,VALLE DEL CAUCA,76606,RESTREPO,76606000,RESTREPO,CM
76,VALLE DEL CAUCA,76606,RESTREPO,76606008,SAN SALVADOR,CP
76,VALLE DEL CAUCA,76606,RESTREPO,76606016,BARRIO LA INDEPENDENCIA,CP
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616000,RIOFRÍO,CM
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616002,FENICIA,CP
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616003,PALMA - LA CUCHILLA,CP
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616005,LA ZULIA,CP
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616006,MADRIGAL,CP
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616007,PORTUGAL DE PIEDRAS,CP
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616009,SALÓNICA,CP
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616010,EL JAGUAL,CP
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616013,PUERTO FENICIA,CP
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616014,LOS ALPES,CP
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616015,LA SULTANA,CP
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616016,LAS BRISAS,CP
76,VALLE DEL CAUCA,76616,RIOFRÍO,76616017,LOS ESTRECHOS,CP
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622000,ROLDANILLO,CM
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622001,CAJAMARCA,CP
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622002,EL RETIRO,CP
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622003,HIGUERONCITO,CP
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622007,MORELIA,CP
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622009,SANTA RITA,CP
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622020,PALMAR GUAYABAL,CP
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622022,TIERRA BLANCA,CP
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670000,SAN PEDRO,CM
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670002,BUENOS AIRES,CP
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670007,PRESIDENTE,CP
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670008,SAN JOSÉ,CP
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670009,TODOS LOS SANTOS,CP
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670010,GUAYABAL,CP
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670011,MONTE GRANDE,CP
